id,tweet,bow,match,polarity
619, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
620,VinceCharron LindaFrum ZackSlater54 Its amazingly amazing in Canada how many managersceoshealth ministers e ,"{'vincecharron': 1, 'lindafrum': 1, 'zackslater54': 1, 'its': 1, 'amazingly': 1, 'amazing': 1, 'in': 1, 'canada': 1, 'how': 1, 'many': 1, 'managersceoshealth': 1, 'ministers': 1, 'e': 1}","{'amazingly': 1, 'amazing': 1}",positive
621,JodySmithNFL Hey Buddy  check out some of the most beautiful spots in or around Vancouver Canada South British ,"{'jodysmithnfl': 1, 'hey': 1, 'buddy': 1, 'check': 1, 'out': 1, 'some': 1, 'of': 1, 'the': 1, 'most': 1, 'beautiful': 1, 'spots': 1, 'in': 1, 'or': 1, 'around': 1, 'vancouver': 1, 'canada': 1, 'south': 1, 'british': 1}",{'beautiful': 1},positive
622, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
623, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
624, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
625,Educators worry gap may grow for disadvantaged students stuck at home via globeandmail ,"{'educators': 1, 'worry': 1, 'gap': 1, 'may': 1, 'grow': 1, 'for': 1, 'disadvantaged': 1, 'students': 1, 'stuck': 1, 'at': 1, 'home': 1, 'via': 1, 'globeandmail': 1}","{'worry': 1, 'disadvantaged': 1, 'stuck': 1}",negative
626, Montrealmao denisebatters Morneau is handing Canadas death sentence with his mindless spendingNext step will be huge tax increase,"{'montrealmao': 1, 'denisebatters': 1, 'morneau': 1, 'is': 1, 'handing': 1, 'canadas': 1, 'death': 1, 'sentence': 1, 'with': 1, 'his': 1, 'mindless': 1, 'spendingnext': 1, 'step': 1, 'will': 1, 'be': 1, 'huge': 1, 'tax': 1, 'increase': 1}","{'death': 1, 'mindless': 1}",negative
627, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
628, Hotel42006 The family that provided airplane fuel to Hitler now owns the GOP   They continue to fund Far Right institutes in Canada l,"{'hotel42006': 1, 'the': 2, 'family': 1, 'that': 1, 'provided': 1, 'airplane': 1, 'fuel': 1, 'to': 2, 'hitler': 1, 'now': 1, 'owns': 1, 'gop': 1, 'they': 1, 'continue': 1, 'fund': 1, 'far': 1, 'right': 1, 'institutes': 1, 'in': 1, 'canada': 1, 'l': 1}",{'right': 1},positive
629, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
630,Ethan71132227 qjehdhdujejejjd CNN 6Higher educationUSA  the singularly most expensive in the world A fou ,"{'ethan71132227': 1, 'qjehdhdujejejjd': 1, 'cnn': 1, '6higher': 1, 'educationusa': 1, 'the': 2, 'singularly': 1, 'most': 1, 'expensive': 1, 'in': 1, 'world': 1, 'a': 1, 'fou': 1}",{'expensive': 1},negative
631, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
632, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
633, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
634, calphonso My story on this issue here  Anniekidder,"{'calphonso': 1, 'my': 1, 'story': 1, 'on': 1, 'this': 1, 'issue': 1, 'here': 1, 'anniekidder': 1}",{'issue': 1},negative
635, HappyintheWest Speech pathologists at Calgary schools say theyre heartbroken after surprise layoffsHelp me out here but the schoo,"{'happyinthewest': 1, 'speech': 1, 'pathologists': 1, 'at': 1, 'calgary': 1, 'schools': 1, 'say': 1, 'theyre': 1, 'heartbroken': 1, 'after': 1, 'surprise': 1, 'layoffshelp': 1, 'me': 1, 'out': 1, 'here': 1, 'but': 1, 'the': 1, 'schoo': 1}",{},neutral
636,denisebatters Morneau is handing Canadas death sentence with his mindless spendingNext step will be huge tax i ,"{'denisebatters': 1, 'morneau': 1, 'is': 1, 'handing': 1, 'canadas': 1, 'death': 1, 'sentence': 1, 'with': 1, 'his': 1, 'mindless': 1, 'spendingnext': 1, 'step': 1, 'will': 1, 'be': 1, 'huge': 1, 'tax': 1, 'i': 1}","{'death': 1, 'mindless': 1}",negative
637, TundeTASH Top 10 Sites to learn Excel for free Sites for Free Online Education Sites for your career Sites to review your re,"{'tundetash': 1, 'top': 1, '10': 1, 'sites': 4, 'to': 2, 'learn': 1, 'excel': 1, 'for': 3, 'free': 2, 'online': 1, 'education': 1, 'your': 2, 'career': 1, 'review': 1, 're': 1}","{'top': 1, 'excel': 1, 'free': 2}",positive
638, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
639, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
640, taradeschamps Toronto police are ramping up their crackdown on people who arent taking physical distancing seriously Officers are m,"{'taradeschamps': 1, 'toronto': 1, 'police': 1, 'are': 2, 'ramping': 1, 'up': 1, 'their': 1, 'crackdown': 1, 'on': 1, 'people': 1, 'who': 1, 'arent': 1, 'taking': 1, 'physical': 1, 'distancing': 1, 'seriously': 1, 'officers': 1, 'm': 1}",{},neutral
641, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
642, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
643, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
644, winonawaldron The bricksandmortar classroom is one of the biggest assets in narrowing the divide and distance learning during this,"{'winonawaldron': 1, 'the': 3, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'one': 1, 'of': 1, 'biggest': 1, 'assets': 1, 'in': 1, 'narrowing': 1, 'divide': 1, 'and': 1, 'distance': 1, 'learning': 1, 'during': 1, 'this': 1}",{},neutral
645, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
646, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
647, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
648, Alberta411 Speech pathologists at Calgary schools say theyre heartbroken after surprise layoffs  yyc,"{'alberta411': 1, 'speech': 1, 'pathologists': 1, 'at': 1, 'calgary': 1, 'schools': 1, 'say': 1, 'theyre': 1, 'heartbroken': 1, 'after': 1, 'surprise': 1, 'layoffs': 1, 'yyc': 1}",{},neutral
649, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
650, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
651, irwinelman This is why we must rebuild through a new social contract which will guide our govts into the future including guide our re,"{'irwinelman': 1, 'this': 1, 'is': 1, 'why': 1, 'we': 1, 'must': 1, 'rebuild': 1, 'through': 1, 'a': 1, 'new': 1, 'social': 1, 'contract': 1, 'which': 1, 'will': 1, 'guide': 2, 'our': 2, 'govts': 1, 'into': 1, 'the': 1, 'future': 1, 'including': 1, 're': 1}",{},neutral
652, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
653, Melkorka12 birdjo terrytruchan lumin8 jkenneys attack on our education healthcare amp his slavery to oil amp the US providing t,"{'melkorka12': 1, 'birdjo': 1, 'terrytruchan': 1, 'lumin8': 1, 'jkenneys': 1, 'attack': 1, 'on': 1, 'our': 1, 'education': 1, 'healthcare': 1, 'amp': 2, 'his': 1, 'slavery': 1, 'to': 1, 'oil': 1, 'the': 1, 'us': 1, 'providing': 1, 't': 1}",{'attack': 1},negative
654,When there was no free trade in Canadathere was no homelessness every working joe could afford to own a home F ,"{'when': 1, 'there': 1, 'was': 2, 'no': 2, 'free': 1, 'trade': 1, 'in': 1, 'canadathere': 1, 'homelessness': 1, 'every': 1, 'working': 1, 'joe': 1, 'could': 1, 'afford': 1, 'to': 1, 'own': 1, 'a': 1, 'home': 1, 'f': 1}","{'free': 1, 'afford': 1}",positive
655,Educators worry gap may grow for disadvantaged students stuck at home via globeandmail ,"{'educators': 1, 'worry': 1, 'gap': 1, 'may': 1, 'grow': 1, 'for': 1, 'disadvantaged': 1, 'students': 1, 'stuck': 1, 'at': 1, 'home': 1, 'via': 1, 'globeandmail': 1}","{'worry': 1, 'disadvantaged': 1, 'stuck': 1}",negative
656,KeatonPatti Canada a socialist country hasuniversal healthcarematernitypaternity leave34 paid consec ,"{'keatonpatti': 1, 'canada': 1, 'a': 1, 'socialist': 1, 'country': 1, 'hasuniversal': 1, 'healthcarematernitypaternity': 1, 'leave34': 1, 'paid': 1, 'consec': 1}",{},neutral
657,Speech pathologists at Calgary schools say theyre heartbroken after surprise layoffs  yyc,"{'speech': 1, 'pathologists': 1, 'at': 1, 'calgary': 1, 'schools': 1, 'say': 1, 'theyre': 1, 'heartbroken': 1, 'after': 1, 'surprise': 1, 'layoffs': 1, 'yyc': 1}",{},neutral
658, TundeTASH Top 10 Sites to learn Excel for free Sites for Free Online Education Sites for your career Sites to review your re,"{'tundetash': 1, 'top': 1, '10': 1, 'sites': 4, 'to': 2, 'learn': 1, 'excel': 1, 'for': 3, 'free': 2, 'online': 1, 'education': 1, 'your': 2, 'career': 1, 'review': 1, 're': 1}","{'top': 1, 'excel': 1, 'free': 2}",positive
659, Melkorka12 birdjo terrytruchan lumin8 jkenneys attack on our education healthcare amp his slavery to oil amp the US providing t,"{'melkorka12': 1, 'birdjo': 1, 'terrytruchan': 1, 'lumin8': 1, 'jkenneys': 1, 'attack': 1, 'on': 1, 'our': 1, 'education': 1, 'healthcare': 1, 'amp': 2, 'his': 1, 'slavery': 1, 'to': 1, 'oil': 1, 'the': 1, 'us': 1, 'providing': 1, 't': 1}",{'attack': 1},negative
660, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
661, winonawaldron The bricksandmortar classroom is one of the biggest assets in narrowing the divide and distance learning during this,"{'winonawaldron': 1, 'the': 3, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'one': 1, 'of': 1, 'biggest': 1, 'assets': 1, 'in': 1, 'narrowing': 1, 'divide': 1, 'and': 1, 'distance': 1, 'learning': 1, 'during': 1, 'this': 1}",{},neutral
662, schilldawg Shortsighted move this can be done remotely as the pathologists noted Students should not see the supports they need to,"{'schilldawg': 1, 'shortsighted': 1, 'move': 1, 'this': 1, 'can': 1, 'be': 1, 'done': 1, 'remotely': 1, 'as': 1, 'the': 2, 'pathologists': 1, 'noted': 1, 'students': 1, 'should': 1, 'not': 1, 'see': 1, 'supports': 1, 'they': 1, 'need': 1, 'to': 1}","{'shortsighted': 1, 'supports': 1}",neutral
663, Melkorka12 birdjo terrytruchan lumin8 jkenneys attack on our education healthcare amp his slavery to oil amp the US providing t,"{'melkorka12': 1, 'birdjo': 1, 'terrytruchan': 1, 'lumin8': 1, 'jkenneys': 1, 'attack': 1, 'on': 1, 'our': 1, 'education': 1, 'healthcare': 1, 'amp': 2, 'his': 1, 'slavery': 1, 'to': 1, 'oil': 1, 'the': 1, 'us': 1, 'providing': 1, 't': 1}",{'attack': 1},negative
664,Nerdeneran Canada and countries like Norway and Denmark want people with advanced education and valuable job skill ,"{'nerdeneran': 1, 'canada': 1, 'and': 3, 'countries': 1, 'like': 1, 'norway': 1, 'denmark': 1, 'want': 1, 'people': 1, 'with': 1, 'advanced': 1, 'education': 1, 'valuable': 1, 'job': 1, 'skill': 1}","{'like': 1, 'advanced': 1, 'valuable': 1, 'skill': 1}",positive
665, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
666, OSSTFtoronto Maybe one of the biggest takeaways at the end of the day will be this The bricksandmortar classroom is one of the big,"{'osstftoronto': 1, 'maybe': 1, 'one': 2, 'of': 3, 'the': 5, 'biggest': 1, 'takeaways': 1, 'at': 1, 'end': 1, 'day': 1, 'will': 1, 'be': 1, 'this': 1, 'bricksandmortar': 1, 'classroom': 1, 'is': 1, 'big': 1}",{},neutral
667, shoffmanAB These layoffs are because abed AdrianaLaGrange cut 128m just a couple of weeks ago Of course layoff notices are being,"{'shoffmanab': 1, 'these': 1, 'layoffs': 1, 'are': 2, 'because': 1, 'abed': 1, 'adrianalagrange': 1, 'cut': 1, '128m': 1, 'just': 1, 'a': 1, 'couple': 1, 'of': 2, 'weeks': 1, 'ago': 1, 'course': 1, 'layoff': 1, 'notices': 1, 'being': 1}",{'layoff': 1},negative
